housing_median_age,total_rooms,total_bedrooms,median_income,median_house_value,ocean_proximity
26,5321,889,5,237600,<1H OCEAN
32,3191,634,4,216600,<1H OCEAN
30,2460,403,5,223200,<1H OCEAN
28,3375,559,5,228900,<1H OCEAN
19,2648,478,5,207400,<1H OCEAN
26,2001,302,5,257500,<1H OCEAN
26,2343,377,6,233100,<1H OCEAN
25,3554,528,6,270100,<1H OCEAN
26,3642,557,5,259400,<1H OCEAN
25,3715,575,5,247100,<1H OCEAN
29,3675,613,6,369400,<1H OCEAN
34,3486,507,7,384500,<1H OCEAN
34,2840,395,7,376200,<1H OCEAN
26,2146,298,6,342700,<1H OCEAN
34,2473,383,5,362400,<1H OCEAN
31,4231,617,6,360100,<1H OCEAN
34,2287,347,5,372000,<1H OCEAN
30,2879,403,6,364700,<1H OCEAN
25,5321,967,5,340100,<1H OCEAN
23,2663,430,5,258000,<1H OCEAN
24,84,14,5,193800,<1H OCEAN
16,4021,701,5,219500,<1H OCEAN
25,3112,435,6,353500,<1H OCEAN
25,2356,330,6,359100,<1H OCEAN
22,4048,562,7,355600,<1H OCEAN
33,2685,466,5,245100,<1H OCEAN
21,2196,504,4,196900,<1H OCEAN
26,4422,624,6,320700,<1H OCEAN
22,1892,442,4,212500,<1H OCEAN
20,1379,333,3,195300,<1H OCEAN
17,2439,554,3,193100,<1H OCEAN
19,1863,355,3,277400,<1H OCEAN
21,4890,653,6,329700,<1H OCEAN
19,4526,830,4,320700,<1H OCEAN
26,4105,637,5,273900,<1H OCEAN
20,1488,312,4,201900,<1H OCEAN
25,1548,279,5,159600,<1H OCEAN
25,2637,462,4,190900,<1H OCEAN
25,3497,513,5,263000,<1H OCEAN
22,1391,338,3,218200,<1H OCEAN
21,1189,281,3,237500,<1H OCEAN
17,1851,346,5,244400,<1H OCEAN
17,2178,477,3,245300,<1H OCEAN
20,2662,464,6,318500,<1H OCEAN
19,2485,437,4,258300,<1H OCEAN
16,1139,328,3,260000,<1H OCEAN
34,3203,653,4,198400,<1H OCEAN
25,3030,532,4,229600,<1H OCEAN
25,768,195,3,132800,<1H OCEAN
22,5290,1054,4,226400,<1H OCEAN
24,4316,678,5,286700,<1H OCEAN
21,3941,655,4,343900,<1H OCEAN
17,1973,516,3,163800,<1H OCEAN
24,3983,675,4,213400,<1H OCEAN
22,4057,624,5,241000,<1H OCEAN
27,2990,515,5,216100,<1H OCEAN
26,2523,437,5,234600,<1H OCEAN
26,3635,567,5,237400,<1H OCEAN
19,1795,328,4,289300,<1H OCEAN
24,2233,347,5,279200,<1H OCEAN
23,3132,469,5,315900,<1H OCEAN
25,2856,388,6,313100,<1H OCEAN
18,3628,546,7,328500,<1H OCEAN
16,1831,390,3,344400,<1H OCEAN
29,3963,772,4,208600,<1H OCEAN
29,3740,691,3,215600,<1H OCEAN
28,3857,857,4,196000,<1H OCEAN
26,3616,892,3,217600,<1H OCEAN
21,2052,456,3,204500,<1H OCEAN
10,3897,893,4,192300,<1H OCEAN
18,5238,1083,4,190100,<1H OCEAN
34,3482,614,5,200900,<1H OCEAN
26,2342,383,5,220700,<1H OCEAN
31,1922,329,5,213000,<1H OCEAN
30,2320,448,4,203700,<1H OCEAN
23,5495,1141,3,224100,<1H OCEAN
29,2064,447,3,209300,<1H OCEAN
29,3061,612,4,195200,<1H OCEAN
34,1078,205,4,188000,<1H OCEAN
29,2307,452,3,194200,<1H OCEAN
28,4097,838,4,202100,<1H OCEAN
35,4166,713,5,213400,<1H OCEAN
35,3473,563,4,214100,<1H OCEAN
30,4781,831,5,226400,<1H OCEAN
36,1138,228,3,187200,<1H OCEAN
34,1948,306,4,212600,<1H OCEAN
33,2053,418,4,197200,<1H OCEAN
32,1162,196,3,203000,<1H OCEAN
35,1661,272,5,192600,<1H OCEAN
34,2079,343,5,207000,<1H OCEAN
30,1549,325,4,195100,<1H OCEAN
29,2641,637,2,165100,<1H OCEAN
20,3540,906,3,178000,<1H OCEAN
28,1624,289,4,268100,<1H OCEAN
19,1434,391,3,269600,<1H OCEAN
15,2298,567,4,159400,<1H OCEAN
42,1461,302,3,161100,<1H OCEAN
18,2628,720,2,170800,<1H OCEAN
16,1689,499,3,174000,<1H OCEAN
13,2086,544,2,165600,<1H OCEAN
17,2334,537,3,217000,<1H OCEAN
34,1239,307,3,161900,<1H OCEAN
20,2303,612,2,176100,<1H OCEAN
18,2939,437,7,393700,<1H OCEAN
25,3401,509,6,240600,<1H OCEAN
21,5195,1020,4,160500,<1H OCEAN
17,1851,344,5,181800,<1H OCEAN
17,1740,445,2,137500,<1H OCEAN
9,1344,279,5,185100,<1H OCEAN
11,1454,247,6,218500,<1H OCEAN
16,2003,300,6,321600,<1H OCEAN
30,2979,583,2,124000,INLAND
15,2146,361,4,200000,INLAND
25,2171,386,3,171900,INLAND
21,2484,460,3,127800,INLAND
18,1703,360,3,146900,INLAND
32,1684,359,2,145800,INLAND
25,1669,348,5,176600,INLAND
14,1382,242,4,283300,INLAND
17,2839,525,3,179200,INLAND
18,3824,559,5,360000,INLAND
17,1480,241,3,213200,INLAND
20,1703,294,3,196900,INLAND
18,2245,392,4,158300,INLAND
21,3005,574,3,153300,INLAND
19,1746,306,4,146900,INLAND
20,3729,614,4,169500,INLAND
21,2459,525,3,163500,INLAND
30,2369,469,2,123800,INLAND
24,2237,491,4,154500,INLAND
22,2309,571,3,93600,INLAND
26,1930,391,2,139300,INLAND
30,806,189,2,101000,INLAND
19,1048,262,2,118200,INLAND
15,1117,242,2,97700,INLAND
27,3436,755,2,138400,INLAND
41,3471,753,2,139000,INLAND
20,2024,313,5,239400,INLAND
17,3949,717,3,216500,INLAND
48,1127,435,3,128100,INLAND
23,1654,299,4,193100,INLAND
10,2509,422,6,220100,INLAND
17,3353,463,5,237100,INLAND
22,2750,433,4,236500,INLAND
22,1816,278,5,233000,INLAND
20,2104,370,4,217500,INLAND
13,3480,528,6,277800,INLAND
18,2541,414,5,220100,INLAND
16,1608,296,3,239200,INLAND
11,4552,639,4,264400,INLAND
14,2028,255,6,394000,INLAND
11,4897,636,7,334800,INLAND
16,1584,264,6,273100,INLAND
16,2807,459,4,247600,INLAND
12,3605,576,4,203700,INLAND
19,3869,887,2,154900,INLAND
14,3323,499,5,172100,INLAND
6,4223,672,5,267400,INLAND
6,4664,644,6,198700,INLAND
21,4812,1117,2,128500,INLAND
33,4384,778,4,134700,INLAND
9,5558,1099,3,139200,INLAND
21,2253,416,3,220100,INLAND
14,1449,228,4,186300,INLAND
7,4185,750,4,129200,INLAND
36,3903,885,2,86300,INLAND
52,493,89,2,83800,INLAND
41,4374,1039,2,87900,INLAND
47,2901,631,2,101900,INLAND
43,1292,307,2,85300,INLAND
12,1198,174,6,187500,INLAND
6,3819,550,5,201400,INLAND
11,1851,352,3,141100,INLAND
13,3813,871,2,142600,INLAND
8,3418,514,6,218000,INLAND
14,5094,729,5,188700,INLAND
15,2615,485,3,173200,INLAND
23,1419,261,3,110200,INLAND
45,907,176,2,92000,INLAND
11,2521,521,3,124800,INLAND
20,3118,500,6,209400,INLAND
21,3691,640,3,151900,INLAND
8,4114,710,4,139400,INLAND
15,4488,859,2,124400,INLAND
19,3568,646,4,162700,INLAND
16,3155,541,4,126400,INLAND
16,1210,228,2,82100,INLAND
19,2531,461,4,192600,INLAND
16,2094,358,4,191400,INLAND
45,2019,394,3,108700,INLAND
31,1297,259,2,93600,INLAND
10,653,120,3,110800,INLAND
23,1750,297,3,99300,INLAND
45,1529,317,2,91300,INLAND
16,2069,312,4,212000,INLAND
21,4064,871,3,135500,INLAND
24,2558,423,4,190500,INLAND
15,5301,884,4,164000,INLAND
34,2144,372,3,158800,INLAND
15,4145,691,4,220600,INLAND
16,2544,431,4,196300,INLAND
17,1475,403,2,55300,INLAND
14,2267,355,4,212800,INLAND
12,3676,550,4,201900,INLAND
13,1467,221,5,191900,INLAND
16,1106,195,5,192300,INLAND
18,1931,380,2,156100,INLAND
14,4239,824,2,167700,INLAND
14,1710,294,4,150700,INLAND
22,1931,445,2,153200,INLAND
17,2289,450,2,166800,INLAND
17,3403,661,3,162900,INLAND
21,4059,730,4,174300,INLAND
17,4786,799,3,185400,INLAND
25,2691,598,3,142700,INLAND
17,1819,389,2,128900,INLAND
15,4126,903,3,118800,INLAND
16,868,178,3,175000,INLAND
24,2069,436,2,139100,INLAND
20,4570,906,3,148000,INLAND
8,3758,717,3,151500,INLAND
26,2023,385,2,83500,INLAND
20,1511,328,2,70900,INLAND
23,2679,546,2,81900,INLAND
20,1349,238,3,96600,INLAND
15,1666,351,2,118800,INLAND
35,383,92,2,102500,INLAND
23,1017,218,2,88200,INLAND
15,1291,283,2,102000,INLAND
15,3763,784,2,130500,INLAND
9,1955,398,3,126500,INLAND
8,1116,214,2,83000,INLAND
16,2534,557,2,88800,INLAND
18,1234,266,2,71900,INLAND
11,513,104,2,100000,INLAND
18,3406,673,2,75900,INLAND
10,1262,258,2,92800,INLAND
19,785,151,3,82500,INLAND
22,1334,261,2,89200,INLAND
24,1629,313,2,69600,INLAND
19,897,180,2,89400,INLAND
25,958,245,2,67500,INLAND
36,1597,301,3,93600,INLAND
21,3229,667,2,77100,INLAND
10,1572,232,5,193800,INLAND
23,1127,225,3,143800,INLAND
15,1717,336,3,113400,INLAND
14,5156,880,3,145200,INLAND
38,1214,254,2,87800,INLAND
42,1178,261,2,92900,INLAND
36,730,155,2,88900,INLAND
41,1248,278,3,90600,INLAND
19,4592,895,3,105100,INLAND
15,1386,247,3,124200,INLAND
45,2881,514,3,123800,INLAND
52,1797,332,2,141700,INLAND
52,2274,571,2,101600,INLAND
37,2337,452,3,169100,INLAND
24,950,183,3,125000,INLAND
43,2862,772,2,96700,INLAND
10,642,176,2,162500,INLAND
46,1680,453,2,82300,INLAND
34,3676,697,2,92400,INLAND
52,201,44,2,125000,INLAND
45,131,28,2,112500,INLAND
27,3960,886,3,122500,INLAND
32,1625,335,2,82200,INLAND
33,2070,469,2,80700,INLAND
33,3974,548,7,216600,INLAND
28,1650,210,7,204800,INLAND
52,3307,553,4,136200,INLAND
30,2953,703,2,150000,INLAND
52,1992,345,3,129300,INLAND
51,1806,322,3,125500,INLAND
48,1915,348,3,117900,INLAND
38,1383,238,5,148900,INLAND
41,1707,276,3,134800,INLAND
32,2837,617,2,118800,INLAND
24,4481,901,3,123400,INLAND
34,2316,365,4,157800,INLAND
28,3747,651,3,116500,INLAND
31,914,177,3,115300,INLAND
46,2189,423,3,111500,INLAND
32,1979,491,2,117300,INLAND
37,1586,283,2,132100,INLAND
37,1462,257,3,123900,INLAND
32,4251,848,2,110800,INLAND
33,2275,469,2,98100,INLAND
27,2341,418,3,112700,INLAND
30,3153,623,3,133800,INLAND
36,1380,269,3,122900,INLAND
35,1599,284,4,120700,INLAND
49,2527,461,4,114400,INLAND
32,2215,351,4,142600,INLAND
20,1682,296,4,140100,INLAND
21,2468,380,4,136800,INLAND
26,3014,494,4,127900,INLAND
35,3306,680,3,109100,INLAND
30,1198,251,3,82700,INLAND
35,1468,298,2,81300,INLAND
35,793,150,4,89300,INLAND
37,987,187,3,112000,INLAND
42,943,171,3,116000,INLAND
33,2074,476,2,117600,INLAND
29,3181,714,3,112500,INLAND
32,2885,595,3,125600,INLAND
22,4179,1081,2,118500,INLAND
26,2420,532,3,113500,INLAND
35,1764,325,4,113900,INLAND
36,2284,444,4,104500,INLAND
36,2386,396,4,113300,INLAND
31,1273,262,2,109400,INLAND
34,1577,272,4,116000,INLAND
12,3539,869,2,103700,INLAND
32,2349,452,3,114100,INLAND
30,2992,516,3,126900,INLAND
32,1814,320,4,118700,INLAND
33,1371,236,4,129900,INLAND
33,2433,525,3,110800,INLAND
29,2320,422,3,121400,INLAND
35,2552,588,2,113300,INLAND
25,2886,583,2,113700,INLAND
32,1263,178,3,314100,INLAND
23,4487,754,4,148700,INLAND
4,80,10,7,193800,INLAND
25,1858,366,2,87800,INLAND
34,1231,216,2,92000,INLAND
33,3084,570,3,97800,INLAND
9,5455,882,4,162800,INLAND
31,1192,307,2,76200,INLAND
21,2634,421,4,152200,INLAND
26,3042,598,2,95200,INLAND
34,2101,426,3,98300,INLAND
32,1617,346,3,96600,INLAND
18,3307,547,4,116900,INLAND
15,1929,317,4,128500,INLAND
21,2050,392,4,116400,INLAND
20,2451,475,3,115000,INLAND
17,2727,462,4,160600,INLAND
21,2394,416,4,138700,INLAND
23,2000,376,4,121100,INLAND
35,2051,427,3,108200,INLAND
21,3736,738,4,142400,INLAND
36,3791,746,3,124700,INLAND
34,1293,215,3,141000,INLAND
29,1430,273,4,141000,INLAND
35,352,62,3,137500,INLAND
19,256,34,5,375000,INLAND
26,2925,575,3,153100,INLAND
17,3583,700,2,75000,INLAND
21,5675,935,4,203200,INLAND
30,5398,926,4,163900,INLAND
6,575,73,7,257100,INLAND
3,1240,151,7,271900,INLAND
17,3196,444,5,229400,INLAND
7,3797,850,3,137600,INLAND
16,693,185,2,191700,INLAND
25,2999,439,5,164800,INLAND
15,1864,271,7,251000,INLAND
25,5187,934,4,154300,INLAND
24,2807,501,4,163300,INLAND
21,1839,324,3,198800,INLAND
12,2290,319,6,233500,INLAND
16,4157,586,6,246400,INLAND
22,2620,396,5,214600,INLAND
17,338,47,7,244200,INLAND
19,4741,835,4,135600,INLAND
17,5364,1020,3,139100,INLAND
31,2529,513,2,115600,INLAND
28,2101,337,4,146800,INLAND
34,1565,296,3,99600,INLAND
29,932,153,4,143400,INLAND
34,559,139,3,88500,INLAND
19,1891,465,2,112900,INLAND
29,1625,336,3,117300,INLAND
28,2787,490,4,127100,INLAND
16,4112,880,3,114700,INLAND
19,4780,861,3,132800,INLAND
21,713,142,3,121100,INLAND
33,919,208,3,110500,INLAND
34,2086,417,3,105600,INLAND
35,1566,294,3,105400,INLAND
31,2191,459,2,122000,INLAND
18,3869,773,3,126100,INLAND
26,2970,576,3,124600,INLAND
21,3491,760,2,127300,INLAND
22,3611,666,4,141100,INLAND
5,2589,351,6,334100,INLAND
16,5418,1005,4,158000,INLAND
24,3044,602,4,123800,INLAND
21,722,178,2,102500,INLAND
22,2855,667,3,91000,INLAND
36,838,210,2,96200,INLAND
14,1731,404,2,107900,INLAND
19,2472,618,2,108800,INLAND
33,2076,517,2,138200,INLAND
40,1196,294,2,113000,INLAND
35,1755,446,2,119400,INLAND
39,679,164,2,110600,INLAND
7,3586,959,2,117000,INLAND
13,3239,849,2,107000,INLAND
16,1739,478,2,116100,INLAND
37,621,156,2,122800,INLAND
27,1786,287,5,165000,INLAND
17,2772,449,5,163900,INLAND
30,701,131,3,144300,INLAND
34,1511,272,3,142100,INLAND
28,895,127,5,339300,INLAND
6,202,29,4,216700,INLAND
23,2949,473,5,161000,INLAND
20,688,146,3,111000,INLAND
22,2397,400,4,189800,INLAND
7,2191,324,5,195600,INLAND
14,3776,580,5,215000,INLAND
15,2857,421,4,189800,INLAND
17,2678,394,5,211300,INLAND
12,3964,524,5,267900,INLAND
10,5600,848,5,240500,INLAND
16,1171,235,3,110000,INLAND
14,2300,335,5,161300,INLAND
15,3991,751,2,127900,INLAND
16,3498,702,2,118000,INLAND
13,4770,718,4,295200,INLAND
8,1954,330,4,249100,INLAND
12,1159,209,2,123200,INLAND
15,826,138,4,173900,INLAND
19,3216,666,3,144500,INLAND
20,4589,594,7,236500,INLAND
27,321,64,3,101600,INLAND
27,5464,850,4,133500,INLAND
28,3420,691,3,140300,INLAND
23,3707,769,2,95300,INLAND
28,2683,708,2,85400,INLAND
23,3021,527,4,129900,INLAND
5,4873,639,6,223200,INLAND
35,3623,841,2,86900,INLAND
2,337,55,3,164800,INLAND
8,2405,537,3,114200,INLAND
14,5104,1026,3,117000,INLAND
12,3236,502,4,143500,INLAND
4,1611,239,3,244400,INLAND
8,1031,201,2,136300,INLAND
7,77,12,4,187500,INLAND
14,1265,230,3,161300,INLAND
2,1424,251,4,100000,INLAND
2,4198,805,3,122100,INLAND
8,5528,1073,2,110100,<1H OCEAN
24,4210,920,2,83300,<1H OCEAN
10,5156,941,3,113400,<1H OCEAN
10,3659,650,3,125900,<1H OCEAN
12,1869,356,3,117200,<1H OCEAN
11,939,187,2,145800,INLAND
14,2715,500,3,139600,INLAND
13,1914,339,4,161200,INLAND
6,1771,293,4,148200,INLAND
17,4174,851,2,96100,INLAND
11,4934,929,2,155400,INLAND
7,1810,386,2,109200,<1H OCEAN
17,2813,565,2,145300,INLAND
13,4496,756,3,148800,INLAND
3,5284,920,4,126500,INLAND
16,4928,960,2,112500,INLAND
18,4799,1035,2,71300,INLAND
10,2381,454,2,140700,INLAND
17,3318,759,2,89300,INLAND
5,2108,496,2,83000,INLAND
15,4173,804,2,118300,INLAND
11,3196,576,4,173300,INLAND
22,4249,922,2,146500,INLAND
19,3173,678,2,129200,<1H OCEAN
16,2876,576,2,101300,<1H OCEAN
19,2248,427,2,110000,<1H OCEAN
11,1161,235,2,114600,<1H OCEAN
8,4345,865,3,123800,<1H OCEAN
10,2591,486,3,154300,<1H OCEAN
9,981,169,3,157400,<1H OCEAN
11,1229,236,3,111300,<1H OCEAN
10,516,107,4,125000,<1H OCEAN
15,4573,928,2,163600,<1H OCEAN
10,4097,813,3,159300,<1H OCEAN
10,1652,316,3,155600,<1H OCEAN
12,1481,265,3,210700,<1H OCEAN
3,2744,428,4,215300,<1H OCEAN
2,2569,431,4,145600,<1H OCEAN
4,4952,1000,3,147500,<1H OCEAN
5,3471,530,4,347700,<1H OCEAN
9,2802,471,4,392100,INLAND
6,1868,289,4,307600,<1H OCEAN
7,1972,352,3,337200,INLAND
8,1003,167,4,221900,INLAND
6,108,18,3,187500,<1H OCEAN
13,1614,410,2,43000,<1H OCEAN
15,2094,316,5,201300,INLAND
11,1183,178,4,173900,INLAND
15,652,149,2,93800,INLAND
18,397,89,2,143800,INLAND
14,2281,426,2,127900,INLAND
19,2238,573,2,85800,INLAND
15,3757,666,3,112800,INLAND
20,2233,431,2,89400,INLAND
20,4735,973,3,87000,INLAND
21,4587,810,3,94500,INLAND
18,1996,405,2,91200,INLAND
19,2901,445,4,118900,INLAND
17,5160,851,3,120000,INLAND
13,3603,573,4,132300,INLAND
35,3269,757,2,76300,INLAND
20,3674,792,2,76900,INLAND
19,3649,755,2,87600,INLAND
20,1317,203,2,120700,INLAND
15,2228,472,2,139300,INLAND
21,2990,691,2,83000,INLAND
24,2680,606,2,74800,INLAND
12,701,130,2,56700,INLAND
5,4116,761,2,130800,INLAND
23,2719,538,2,81700,INLAND
13,2604,443,2,170700,INLAND
25,3750,781,2,104900,INLAND
33,1575,326,2,94400,INLAND
21,4624,852,3,132100,INLAND
22,4227,658,4,195900,INLAND
18,4775,886,2,118800,INLAND
14,5320,974,3,116300,INLAND
25,1254,312,2,149000,INLAND
5,1822,367,2,105200,INLAND
6,78,11,3,187500,INLAND
26,503,69,3,147500,INLAND
11,658,131,2,58000,INLAND
18,521,118,2,91100,INLAND
27,3459,640,3,89800,INLAND
29,3197,632,3,91200,INLAND
33,376,83,2,68300,INLAND
30,3915,672,3,98600,INLAND
29,4549,916,2,72600,INLAND
34,3183,738,2,71800,INLAND
18,553,100,5,193800,INLAND
35,4448,906,2,73400,INLAND
37,1858,361,2,73100,INLAND
10,2653,621,2,81000,INLAND
16,5277,1070,3,143400,INLAND
35,324,63,3,100000,INLAND
21,3460,711,3,161100,INLAND
11,2385,661,2,214300,INLAND
3,830,145,3,163500,INLAND
14,1016,219,2,137500,INLAND
12,1153,265,3,128100,INLAND
13,3166,682,2,122900,INLAND
8,1294,272,2,115300,INLAND
10,489,82,6,345500,INLAND
6,1251,268,3,173400,INLAND
26,186,48,2,103100,INLAND
16,3730,827,2,113500,INLAND
12,549,109,3,66300,INLAND
35,321,71,2,68100,INLAND
20,260,67,3,76600,INLAND
13,3921,754,3,89600,INLAND
18,2990,648,2,68200,INLAND
11,1381,300,2,89400,INLAND
18,2233,471,3,85200,INLAND
5,4332,868,4,146400,INLAND
16,980,193,4,100000,INLAND
17,4465,859,3,130400,INLAND
16,343,85,2,87500,INLAND
27,3316,636,2,65900,INLAND
36,1765,399,2,321900,INLAND
15,3004,615,3,90000,INLAND
25,2616,547,3,301600,INLAND
20,4810,1074,2,248100,INLAND
18,2547,463,2,220500,INLAND
5,4423,763,4,125200,INLAND
6,4863,920,3,104200,INLAND
17,4293,712,6,232100,INLAND
16,5228,992,3,134600,INLAND
8,3059,500,6,259200,INLAND
33,2565,745,2,83000,INLAND
26,4300,767,4,122500,INLAND
27,1781,441,3,113600,INLAND
18,4872,1110,2,97500,INLAND
5,846,249,7,403300,INLAND
25,2475,476,3,168800,INLAND
17,4289,893,2,177800,INLAND
15,3895,782,2,138300,INLAND
12,5048,842,5,231300,INLAND
10,2387,481,2,137500,INLAND
15,2214,410,2,93400,INLAND
11,4686,851,3,91800,INLAND
7,4497,831,3,98000,INLAND
8,3079,558,4,102600,INLAND
5,1664,444,2,92900,INLAND
9,3861,849,3,124700,INLAND
9,1961,595,3,96700,INLAND
5,3584,760,3,167400,INLAND
24,880,187,3,67500,INLAND
33,278,91,2,50000,INLAND
25,5236,1039,3,93400,INLAND
14,2774,566,3,104100,INLAND
26,4120,858,3,69400,INLAND
22,894,435,3,68200,INLAND
28,2488,714,2,68900,INLAND
38,1695,352,2,68500,INLAND
29,1133,221,2,72100,INLAND
26,2399,625,2,60600,INLAND
22,197,54,2,112500,INLAND
20,1273,354,2,84700,INLAND
23,1152,273,2,96300,INLAND
19,1596,295,3,100900,INLAND
16,926,189,3,366700,INLAND
13,1713,512,2,58600,INLAND
20,1660,379,2,68900,INLAND
12,1230,277,2,61400,INLAND
18,3585,800,2,65900,INLAND
25,2888,654,2,66700,INLAND
17,89,19,2,155000,INLAND
16,381,89,2,76100,INLAND
21,1161,282,3,71700,INLAND
15,644,129,3,71300,INLAND
28,1678,322,2,94900,INLAND
14,1501,337,3,73400,INLAND
27,173,35,2,45000,INLAND
16,1187,261,2,61500,INLAND
16,3741,801,2,86500,INLAND
29,1387,236,3,74000,INLAND
25,2907,680,2,82400,INLAND
35,5298,954,3,155700,INLAND
38,2507,446,4,163700,INLAND
38,1878,338,3,161400,INLAND
43,1806,339,3,147100,INLAND
46,2443,476,3,142000,INLAND
52,3080,545,3,164500,INLAND
42,2334,435,3,148800,INLAND
44,2314,415,3,153900,INLAND
48,1962,356,3,147900,INLAND
52,4408,807,3,181600,INLAND
43,3807,952,2,137500,INLAND
52,2035,483,2,109300,INLAND
52,576,146,2,94300,INLAND
9,745,175,3,77500,INLAND
39,1360,368,2,150000,INLAND
52,438,103,3,200000,INLAND
52,2006,412,3,236100,INLAND
52,3170,476,4,233800,INLAND
52,1750,372,2,111800,INLAND
52,810,172,3,140000,INLAND
52,893,159,3,213200,INLAND
52,1917,367,3,158900,INLAND
52,1625,419,2,156700,INLAND
41,1105,227,3,131700,INLAND
45,2423,466,3,131900,INLAND
52,906,165,2,139400,INLAND
50,1533,288,2,125900,INLAND
46,1316,244,3,137800,INLAND
52,3994,635,5,232500,INLAND
52,3420,555,4,173800,INLAND
35,182,39,2,98900,INLAND
44,3514,714,2,100100,INLAND
52,1878,393,3,122800,INLAND
51,1250,235,2,121200,INLAND
46,1698,383,2,97000,INLAND
52,889,162,3,85600,INLAND
52,907,180,2,104000,INLAND
51,2083,559,2,95800,INLAND
44,1151,263,2,113600,INLAND
46,1476,344,2,134700,INLAND
44,1375,351,2,87500,INLAND
36,613,166,2,93800,INLAND
45,3032,631,2,137900,INLAND
46,1485,278,2,137200,INLAND
52,1844,392,3,103500,INLAND
52,2515,460,3,151100,INLAND
52,2784,455,5,209800,INLAND
52,1777,368,3,137800,INLAND
47,2313,536,2,123000,INLAND
51,4280,632,5,224100,INLAND
49,4094,634,5,236800,INLAND
44,1167,201,3,179800,INLAND
52,2508,360,7,228700,INLAND
52,2037,358,4,162500,INLAND
50,1587,448,2,94300,INLAND
52,1684,309,4,175000,INLAND
52,2216,333,4,191900,INLAND
52,814,216,2,125000,INLAND
52,1384,295,2,94600,INLAND
47,1159,250,2,56000,INLAND
40,2077,435,2,57000,INLAND
29,1407,265,3,108000,INLAND
43,2084,417,2,92700,INLAND
44,1879,359,3,101500,INLAND
44,2570,509,2,92400,INLAND
18,2525,501,2,87600,INLAND
29,2358,493,2,94300,INLAND
42,3321,688,2,101300,INLAND
39,2855,435,3,93600,INLAND
47,2518,501,2,75700,INLAND
35,2061,371,3,79000,INLAND
37,1058,224,2,72100,INLAND
37,1958,367,2,71200,INLAND
36,1581,288,3,71800,INLAND
36,1488,294,3,82700,INLAND
36,2430,426,3,81900,INLAND
37,1951,432,2,80600,INLAND
32,2828,556,2,72600,INLAND
43,2089,399,2,72100,INLAND
38,2080,388,2,76600,INLAND
39,3184,593,4,192000,INLAND
37,3642,684,3,114300,INLAND
34,1613,265,4,191900,INLAND
36,2603,408,5,216600,INLAND
37,2008,466,2,59100,INLAND
33,2918,439,5,171300,INLAND
31,1595,217,6,251600,INLAND
30,3236,588,4,181400,INLAND
38,1451,315,2,101600,INLAND
40,2966,536,3,130600,INLAND
43,1378,280,2,103900,INLAND
36,1824,357,2,96400,INLAND
37,1902,413,3,96800,INLAND
42,1468,281,3,124200,INLAND
41,3364,685,2,73500,INLAND
18,700,169,2,152900,INLAND
32,2364,439,3,84500,INLAND
30,1715,271,3,87900,INLAND
29,2049,330,3,98500,INLAND
30,3166,607,3,79500,INLAND
34,2815,479,3,164800,INLAND
31,3089,585,4,160300,INLAND
30,3377,623,3,171200,INLAND
21,4426,790,4,158300,INLAND
25,4719,745,5,180200,INLAND
14,5490,851,6,216800,INLAND
9,4868,738,5,204600,INLAND
17,3087,477,6,216800,INLAND
19,4900,805,4,184400,INLAND
5,3344,800,3,152800,INLAND
34,2561,497,3,95800,INLAND
24,979,201,2,72300,INLAND
26,1557,301,2,77700,INLAND
29,3606,690,2,78200,INLAND
32,4013,725,3,83400,INLAND
26,4629,832,2,74600,INLAND
17,3595,790,2,78800,INLAND
25,2969,551,2,76200,INLAND
24,2359,462,3,67300,INLAND
34,1893,415,2,75400,INLAND
34,1717,354,2,87000,INLAND
25,3033,665,2,99500,INLAND
52,20,4,3,80000,INLAND
29,4221,901,2,75900,INLAND
37,1705,325,2,71200,INLAND
37,1477,321,2,70300,INLAND
29,3873,797,2,72100,INLAND
34,1279,285,2,65600,INLAND
27,2527,439,4,96800,INLAND
34,3573,662,3,109800,INLAND
31,4297,788,3,109300,INLAND
28,2780,510,2,103100,INLAND
12,4602,930,3,90500,INLAND
12,4929,1010,2,109800,INLAND
24,1766,340,3,98700,INLAND
8,3593,659,3,93100,INLAND
19,1808,375,2,92000,INLAND
23,2790,430,4,133700,INLAND
26,1532,264,4,130900,INLAND
25,2171,431,3,126200,INLAND
26,2697,398,5,142500,INLAND
19,2497,494,2,142400,INLAND
16,2987,864,2,137500,INLAND
22,4899,847,5,387000,INLAND
25,2022,295,5,297600,INLAND
16,4429,1124,3,190700,INLAND
22,2623,357,7,327800,INLAND
35,1166,193,2,102800,INLAND
36,1327,209,3,111400,INLAND
33,2289,576,2,95700,INLAND
34,172,38,2,55000,INLAND
36,3099,605,3,105500,INLAND
36,2396,536,2,136600,INLAND
37,1994,347,4,136400,INLAND
36,1239,237,3,103000,INLAND
33,2091,468,2,108100,INLAND
34,1151,234,2,113600,INLAND
25,2228,534,2,124600,INLAND
18,2614,624,2,156800,INLAND
36,2253,434,3,98700,INLAND
36,2019,369,2,93400,INLAND
41,2577,365,6,448300,INLAND
35,3137,544,3,136800,INLAND
36,1119,144,5,283300,INLAND
36,1249,159,6,446400,INLAND
34,2888,496,3,148600,INLAND
36,2523,401,3,207800,INLAND
37,2839,390,7,280400,INLAND
38,2968,475,5,191700,INLAND
38,1839,287,4,189400,INLAND
